###########################################################################################################################################################

        learning rate vit: 0.0001, learning rate mlp: 0.0001, lr_sched: True, mlp_hidden_sizes: [1024, 512, 256], jump_frames: 2, use_reconstruction_layer: True
        batch_size: 16, norm: True, train_seqeunces: [0], val_sequences: [0], dataset: Stereo,
        average embeddings: False, model: openai/clip-vit-base-patch32, augmentation: True, random crop: True, deepF_nocorrs: False,
        SVD coeff: 0, RE1 coeff: 0 SED coeff: 0.01, ALG_COEFF: 0, unforzen layers: 0, group conv: False
        crop: 224 resize: 256, use conv: True pretrained: None 

algebraic_truth: 0.024857250570553786		 val_algebraic_truth: 0.02541717540386111
             RE1 dist: 128.4427768640351		 Val RE1 dist: 183.13921693313952
             SED dist: 3.534889979669225		 Val SED dist: 4.606232754019803

Epoch 176/1500: Training Loss: 0.03658673916643823		 Val Loss: 0.04724775358688
             Training MAE: 0.030835041776299477		 Val MAE: 0.029215529561042786
             Algebraic dist: 10.345286943759138		 Val Algebraic dist: 12.42261593840843
             Algebraic sqr dist: 234.56304824561403	  Val Algebraic sqr dist: 350.8526753270349
             RE1 dist: 117.28152412280701		 Val RE1 dist: 175.42633766351744
             SED dist: 3.3374333967242324		 Val SED dist: 4.443975404251454

Epoch 177/1500: Training Loss: 0.03787233397277475		 Val Loss: 0.0486657508583956
             Training MAE: 0.030754024162888527		 Val MAE: 0.030053166672587395
             Algebraic dist: 10.441132127192983		 Val Algebraic dist: 12.491032090297965
             Algebraic sqr dist: 247.5265899122807	  Val Algebraic sqr dist: 344.6570902979651
             RE1 dist: 123.76329495614036		 Val RE1 dist: 172.32854514898256
             SED dist: 3.4709576166164107		 Val SED dist: 4.574922073719113

Epoch 178/1500: Training Loss: 0.0371516461957965		 Val Loss: 0.04538874847944393
             Training MAE: 0.030700599774718285		 Val MAE: 0.02909085899591446
             Algebraic dist: 10.505698042306287		 Val Algebraic dist: 12.250638740007268
             Algebraic sqr dist: 242.47994334795322	  Val Algebraic sqr dist: 327.8285792151163
             RE1 dist: 121.23997167397661		 Val RE1 dist: 163.91428960755815
             SED dist: 3.396185267041301		 Val SED dist: 4.25902433173601

Epoch 179/1500: Training Loss: 0.03596412089833042		 Val Loss: 0.04871736016384391
             Training MAE: 0.030259117484092712		 Val MAE: 0.03279714658856392
             Algebraic dist: 10.204566286321272		 Val Algebraic dist: 12.432205555050873
             Algebraic sqr dist: 232.57209429824562	  Val Algebraic sqr dist: 358.43761355377904
             RE1 dist: 116.28604714912281		 Val RE1 dist: 179.21882948764534
             SED dist: 3.286244174890351		 Val SED dist: 4.5268980514171515

Epoch 180/1500: Training Loss: 0.03705199001825344		 Val Loss: 0.048707163611123726
             Training MAE: 0.030434124171733856		 Val MAE: 0.030847754329442978
             Algebraic dist: 10.228937517132675		 Val Algebraic dist: 12.80994503997093
             Algebraic sqr dist: 236.7492461622807	  Val Algebraic sqr dist: 317.2932867005814
             RE1 dist: 118.37462308114036		 Val RE1 dist: 158.6466433502907
             SED dist: 3.392376459132858		 Val SED dist: 4.5607725631359015

Epoch 181/1500: Training Loss: 0.03886095682779948		 Val Loss: 0.048972772997479104
             Training MAE: 0.03063933178782463		 Val MAE: 0.02922387421131134
             Algebraic dist: 10.757579781158626		 Val Algebraic dist: 12.714683355287065
             Algebraic sqr dist: 255.1860836988304	  Val Algebraic sqr dist: 311.0186909520349
             RE1 dist: 127.5930418494152		 Val RE1 dist: 155.50934547601744
             SED dist: 3.573729397957785		 Val SED dist: 4.631334881449854

Epoch 182/1500: Training Loss: 0.03877363428037766		 Val Loss: 0.048080022944960485
             Training MAE: 0.030722197145223618		 Val MAE: 0.031157776713371277
             Algebraic dist: 10.62560606839364		 Val Algebraic dist: 12.417839582576308
             Algebraic sqr dist: 256.152891995614	  Val Algebraic sqr dist: 369.73230832122096
             RE1 dist: 128.076445997807		 Val RE1 dist: 184.86615416061048
             SED dist: 3.5598944056103803		 Val SED dist: 4.509372090184411

Epoch 183/1500: Training Loss: 0.037241637358191415		 Val Loss: 0.04709033633387366
             Training MAE: 0.03071427159011364		 Val MAE: 0.030531927943229675
             Algebraic dist: 10.381341945358187		 Val Algebraic dist: 12.4067567337391
             Algebraic sqr dist: 241.0695586622807	  Val Algebraic sqr dist: 357.77171148255815
             RE1 dist: 120.53477933114036		 Val RE1 dist: 178.88585574127907
             SED dist: 3.407475700155336		 Val SED dist: 4.420258987781613

Epoch 184/1500: Training Loss: 0.03838308233963816		 Val Loss: 0.052178787630657815
             Training MAE: 0.030165283009409904		 Val MAE: 0.028648488223552704
             Algebraic dist: 10.519600494563232		 Val Algebraic dist: 13.089518702307412
             Algebraic sqr dist: 256.03001644736844	  Val Algebraic sqr dist: 405.1319949127907
             RE1 dist: 128.01503106725147		 Val RE1 dist: 202.56602016715115
             SED dist: 3.5318671332465277		 Val SED dist: 4.941540740257086

Epoch 185/1500: Training Loss: 0.03775460259956226		 Val Loss: 0.052143385243970296
             Training MAE: 0.03052552230656147		 Val MAE: 0.027573948726058006
             Algebraic dist: 10.433559484649123		 Val Algebraic dist: 12.865001589752907
             Algebraic sqr dist: 245.38735836988303	  Val Algebraic sqr dist: 417.10783066860466
             RE1 dist: 122.69369060672514		 Val RE1 dist: 208.55391533430233
             SED dist: 3.461443270856177		 Val SED dist: 4.9719628622365555

Epoch 186/1500: Training Loss: 0.036783193287096526		 Val Loss: 0.04939994146657545
             Training MAE: 0.030010085552930832		 Val MAE: 0.026500221341848373
             Algebraic dist: 10.101131327668128		 Val Algebraic dist: 12.445603481558866
             Algebraic sqr dist: 236.7313596491228	  Val Algebraic sqr dist: 348.13844476744185
             RE1 dist: 118.36569124634502		 Val RE1 dist: 174.06923373909885
             SED dist: 3.3760418808251096		 Val SED dist: 4.701960009197856

Epoch 187/1500: Training Loss: 0.03771596205861945		 Val Loss: 0.05960781075233637
             Training MAE: 0.030229825526475906		 Val MAE: 0.03108753263950348
             Algebraic dist: 10.322831717150951		 Val Algebraic dist: 14.241608375726743
             Algebraic sqr dist: 238.89558205409358	  Val Algebraic sqr dist: 483.8063226744186
             RE1 dist: 119.44779102704679		 Val RE1 dist: 241.9031613372093
             SED dist: 3.464573910361842		 Val SED dist: 5.664338577625363

Epoch 188/1500: Training Loss: 0.03804026709662543		 Val Loss: 0.048625951589539994
             Training MAE: 0.030576882883906364		 Val MAE: 0.030890800058841705
             Algebraic dist: 10.430564835754751		 Val Algebraic dist: 12.497117153433866
             Algebraic sqr dist: 243.0204678362573	  Val Algebraic sqr dist: 304.0320675872093
             RE1 dist: 121.51023391812865		 Val RE1 dist: 152.01604514898256
             SED dist: 3.491174530564693		 Val SED dist: 4.556402162063954

Epoch 189/1500: Training Loss: 0.03629362374021296		 Val Loss: 0.04617733733598576
             Training MAE: 0.030390320345759392		 Val MAE: 0.028777625411748886
             Algebraic dist: 10.123834978070175		 Val Algebraic dist: 12.07516834347747
             Algebraic sqr dist: 230.3358918128655	  Val Algebraic sqr dist: 320.9031159156977
             RE1 dist: 115.16794590643275		 Val RE1 dist: 160.45155795784885
             SED dist: 3.31754485905519		 Val SED dist: 4.345194616983103

Epoch 190/1500: Training Loss: 0.03640814273678071		 Val Loss: 0.04975356057632801
             Training MAE: 0.03034994937479496		 Val MAE: 0.030169978737831116
             Algebraic dist: 10.024767423930921		 Val Algebraic dist: 12.808360964752907
             Algebraic sqr dist: 231.2437408625731	  Val Algebraic sqr dist: 310.0059275072674
             RE1 dist: 115.62188185307018		 Val RE1 dist: 155.0029637536337
             SED dist: 3.3283191703216373		 Val SED dist: 4.673229128815407

Epoch 191/1500: Training Loss: 0.03763201919912595		 Val Loss: 0.04757718152778093
             Training MAE: 0.029772497713565826		 Val MAE: 0.030658753588795662
             Algebraic dist: 10.168923182794225		 Val Algebraic dist: 12.09895644077035
             Algebraic sqr dist: 237.2413879751462	  Val Algebraic sqr dist: 316.0999954578488
             RE1 dist: 118.6206939875731		 Val RE1 dist: 158.05000908430233
             SED dist: 3.464850888614766		 Val SED dist: 4.464033969613009

Epoch 192/1500: Training Loss: 0.036608219146728516		 Val Loss: 0.04828170288440793
             Training MAE: 0.030023427680134773		 Val MAE: 0.029396891593933105
             Algebraic dist: 10.04229772021199		 Val Algebraic dist: 12.091233364371366
             Algebraic sqr dist: 232.7600283260234	  Val Algebraic sqr dist: 325.1436228197674
             RE1 dist: 116.3800141630117		 Val RE1 dist: 162.5718114098837
             SED dist: 3.3593332391036186		 Val SED dist: 4.539972349654796

Epoch 193/1500: Training Loss: 0.03722230732789514		 Val Loss: 0.050899599873742395
             Training MAE: 0.03047715686261654		 Val MAE: 0.027655059471726418
             Algebraic dist: 10.189997087445175		 Val Algebraic dist: 12.418146177779796
             Algebraic sqr dist: 234.7509365862573	  Val Algebraic sqr dist: 383.43354832848837
             RE1 dist: 117.37546829312865		 Val RE1 dist: 191.71677416424419
             SED dist: 3.4095583910133405		 Val SED dist: 4.837189075558684

